"384","3117"
"388","3915"
"391","914"
"393","216"
"396","2822"
"398","430"
"399","7200"
"403","2896"
"406","6153"
"409","1242"
"412","7243"
"413","3117"
"415","430"
"416","559"
"419","4325"
"422","8317"
"425","8318"
"427","5315"
"428","2416"
"430","5775"
"433","5774"
"434","5921"
"436","776"
"439","6440"
"440","7549"
"442","8064"
"444","430"
"445","1254"
"446","1419"
"447","8577"
"450","2416"
"451","5315"
"453","7430"
"456","4325"
"459","8317"
"462","4327"
"465","3671"
"466","5775"
"469","4327"
"471","430"
"472","7200"
"476","2896"
"478","430"
"479","1288"
"481","559"
"483","6509"
"485","7235"
"487","4390"
"489","4325"
"492","3220"
"495","5775"
"496","7235"
"499","776"
"502","6153"
"505","1242"
"508","2549"
"509","3117"
"511","430"
"512","559"
"515","776"
"517","3318"
"519","2416"
"520","5315"
"523","4327"
"524","929"
"527","7431"
"529","2416"
"532","776"
"535","4327"
"541","430"
"542","6213"
"544","2416"
"547","776"
"550","4327"
"552","929"
"555","4327"
"560","7431"
"563","127"
"566","4327"
"568","430"
"569","7200"
"573","2896"
"575","430"
"576","559"
"579","6213"
"580","120"
"583","6754"
"586","1823"
"591","7287"
"594","1710"
"597","3220"
"601","5775"
"604","8064"
"608","929"
"613","776"
"618","7431"
"620","7430"
"623","776"
"625","430"
"626","1254"
"627","120"
"631","6754"
"634","6754"
"636","430"
"637","1254"
"640","2145"
"642","5347"
"643","1254"
"647","430"
"648","1288"
"651","430"
"652","559"
"656","6509"
"658","7235"
"660","4390"
"662","776"
"665","3533"
"668","7287"
"671","1710"
"674","3220"
"678","5775"
"681","8064"
"686","2416"
"688","7430"
"691","776"
"693","430"
"694","559"
"695","2009"
"698","5414"
"701","6212"
"702","2232"
"703","2233"
"708","6440"
"712","776"
"715","6086"
"721","6529"
"724","6086"
"725","2232"
"726","2233"
"731","1961"
"733","402"
"737","2416"
"740","776"
"744","5775"
"747","8064"
"753","7430"
"756","776"
"760","2416"
"760","5315"
"765","3418"
"766","6212"
"768","402"
"774","430"
"775","7200"
"778","834"
"781","6213"
"786","3966"
"787","2896"
"790","6153"
"793","1242"
"796","8345"
"797","3117"
"800","8064"
"803","776"
"805","3615"
"811","6635"
"815","7637"
"816","3117"
"817","430"
"818","3615"
"820","4399"
"824","6213"
"827","7673"
"830","7637"
"831","3117"
"835","4399"
"839","6213"
"841","430"
"842","1288"
"844","7637"
"845","3117"
"847","6942"
"849","3588"
"855","7673"
"859","4399"
"861","430"
"862","1254"
"864","6213"
"865","428"
"868","8435"
"871","8064"
"875","776"
"879","1254"
"882","3117"
"885","3068"
"886","430"
"887","6213"
"889","776"
"892","8064"
"895","7880"
"898","7704"
"899","2962"
"904","776"
"907","6212"
"910","7704"
"911","2962"
"913","6779"
"914","3588"
"916","3068"
"917","430"
"919","3808"
"923","4305"
"926","776"
"930","369"
"932","120"
"934","5647"
"936","127"
"940","5927"
"942","108"
"943","4480"
"945","776"
"947","8248"
"950","6440"
"953","127"
"956","3068"
"957","430"
"958","3335"
"959","120"
"962","6083"
"963","4480"
"965","127"
"967","5301"
"970","639"
"972","5397"
"974","2416"
"976","120"
"979","2416"
"980","5315"
"983","3068"
"984","430"
"985","5193"
"987","1588"
"988","6924"
"990","5731"
"992","8033"
"994","7760"
"996","120"
"997","834"
"1000","3335"
"1002","4480"
"1005","127"
"1006","6779"
"1008","3068"
"1009","430"
"1011","6779"
"1013","6086"
"1016","2530"
"1019","4758"
"1021","2896"
"1023","3978"
"1025","6086"
"1027","2416"
"1031","8432"
"1034","1588"
"1037","6086"
"1039","1847"
"1041","2896"
"1043","7451"
"1046","5104"
"1048","3318"
"1050","5731"
"1052","8248"
"1054","1588"
"1060","6504"
"1064","702"
"1065","7218"
"1067","8034"
"1070","259"
"1072","6376"
"1073","1931"
"1077","5437"
"1080","776"
"1082","2341"
"1083","834"
"1086","2091"
"1089","2091"
"1091","1931"
"1092","776"
"1094","2896"
"1097","916"
"1100","7718"
"1101","68"
"1104","8034"
"1107","8145"
"1108","5104"
"1110","1521"
"1116","5437"
"1119","776"
"1121","3568"
"1124","8034"
"1127","7992"
"1128","5104"
"1130","2313"
"1136","1980"
"1138","6926"
"1140","804"
"1143","7243"
"1144","5104"
"1146","6578"
"1149","3068"
"1150","430"
"1151","3947"
"1153","120"
"1156","3240"
"1159","1588"
"1161","5731"
"1163","5647"
"1167","8104"
"1171","3068"
"1172","430"
"1173","6680"
"1175","120"
"1176","559"
"1179","6086"
"1182","1588"
"1185","398"
"1186","398"
"1190","6086"
"1193","1847"
"1195","2896"
"1197","7451"
"1201","398"
"1207","3117"
"1210","398"
"1214","4191"
"1215","4191"
"1218","3068"
"1219","430"
"1220","559"
"1224","2896"
"1227","120"
"1229","1961"
"1233","6213"
"1237","5828"
"1244","127"
"1246","3068"
"1247","430"
"1248","3335"
"1250","2416"
"1253","7704"
"1256","5775"
"1259","8064"
"1261","935"
"1264","120"
"1266","7200"
"1270","7121"
"1274","120"
"1275","7121"
"1277","2416"
"1278","5315"
"1279","1931"
"1283","8034"
"1285","120"
"1286","7121"
"1287","8034"
"1290","929"
"1294","5775"
"1297","8064"
"1301","2416"
"1304","7704"
"1307","120"
"1311","4672"
"1314","5828"
"1319","3068"
"1320","430"
"1321","5307"
"1324","8639"
"1326","5307"
"1328","121"
"1331","3462"
"1334","3947"
"1335","259"
"1338","6763"
"1341","5462"
"1343","1320"
"1348","6763"
"1351","3068"
"1352","430"
"1354","3947"
"1356","120"
"1357","1129"
"1360","802"
"1362","935"
"1366","120"
"1368","120"
"1369","559"
"1370","2063"
"1372","6471"
"1373","6106"
"1376","6106"
"1378","1320"
"1381","1320"
"1382","2063"
"1385","7121"
"1386","802"
"1388","2063"
"1390","3947"
"1393","376"
"1394","3651"
"1397","376"
"1398","5800"
"1400","1"
"1403","517"
"1406","1692"
"1409","802"
"1414","259"
"1415","1320"
"1419","8147"
"1420","6174"
"1422","120"
"1425","802"
"1429","954"
"1432","5175"
"1433","1961"
"1435","6175"
"1438","2416"
"1441","7704"
"1444","3068"
"1445","430"
"1447","6213"
"1450","559"
"1453","802"
"1454","637"
"1456","430"
"1457","559"
"1461","398"
"1464","6086"
"1467","1588"
"1470","802"
"1471","559"
"1474","5175"
"1477","398"
"1480","6529"
"1483","6086"
"1486","1588"
"1490","6529"
"1493","6086"
"1498","8432"
"1501","1588"
"1502","430"
"1504","559"
"1508","398"
"1514","5060"
"1516","6435"
"1518","4191"
"1521","5175"
"1522","559"
"1525","802"
"1529","4191"
"1530","4191"
"1532","430"
"1534","3045"
"1538","3117"
"1540","398"
"1544","5869"
"1547","6491"
"1553","430"
"1554","3045"
"1555","2896"
"1557","7451"
"1561","802"
"1562","7200"
"1565","6086"
"1567","2896"
"1569","3978"
"1572","1931"
"1574","8378"
"1577","5869"
"1580","6086"
"1583","2530"
"1587","7919"
"1589","3947"
"1593","6529"
"1596","398"
"1598","5414"
"1599","1571"
"1602","376"
"1608","398"
"1611","5869"
"1614","8147"
"1616","6491"
"1618","1992"
"1619","3045"
"1623","5903"
"1626","8609"
"1627","8384"
"1628","5929"
"1629","8609"
"1632","6213"
"1633","2290"
"1636","8085"
"1638","6963"
"1641","3068"
"1642","430"
"1643","1980"
"1646","1588"
"1649","7307"
"1652","3117"
"1654","120"
"1657","802"
"1659","2244"
"1662","6440"
"1665","3068"
"1666","430"
"1667","8432"
"1669","6086"
"1672","1588"
"1675","3068"
"1676","430"
"1677","7121"
"1679","120"
"1681","559"
"1686","335"
"1689","559"
"1691","8085"
"1693","6963"
"1696","1588"
"1700","3372"
"1702","595"
"1704","5903"
"1708","2244"
"1711","559"
"1712","4310"
"1713","5046"
"1718","5903"
"1721","398"
"1724","6086"
"1728","6680"
"1732","1115"
"1733","398"
"1736","120"
"1737","559"
"1739","802"
"1742","5414"
"1746","5978"
"1747","1931"
"1748","5414"
"1752","6086"
"1756","398"
"1759","3068"
"1760","430"
"1761","559"
"1764","802"
"1771","6213"
"1774","802"
"1775","559"
"1777","5175"
"1779","5377"
"1783","398"
"1786","3068"
"1787","430"
"1788","559"
"1791","5175"
"1793","859"
"1795","6213"
"1799","779"
"1802","929"
"1806","2416"
"1809","7704"
"1812","1512"
"1815","3212"
"1817","6083"
"1820","398"
"1823","3117"
"1826","2416"
"1830","7896"
"1831","342"
"1836","802"
"1840","2233"
"1843","2233"
"1846","7779"
"1848","7218"
"1852","7779"
"1854","6119"
"1857","802"
"1859","559"
"1862","7235"
"1863","7235"
"1865","6093"
"1868","2032"
"1870","6089"
"1874","3205"
"1875","1121"
"1878","8669"
"1883","376"
"1887","4910"
"1892","121"
"1894","559"
"1898","8085"
"1901","6963"
"1904","802"
"1907","398"
"1910","6086"
"1912","834"
"1915","6680"
"1916","559"
"1920","398"
"1923","779"
"1926","127"
"1931","6093"
"1934","398"
"1937","3605"
"1939","3117"
"1942","2416"
"1944","6975"
"1946","1863"
"1950","6779"
"1956","398"
"1958","6212"
"1961","7704"
"1964","2188"
"1967","639"
"1970","398"
"1971","3899"
"1972","5704"
"1974","7725"
"1977","127"
"1984","3947"
"1986","6083"
"1987","859"
"1991","6083"
"1994","7725"
"1996","120"
"1997","7121"
"1999","802"
"2000","8034"
"2001","2332"
"2006","517"
"2009","2416"
"2011","120"
"2016","802"
"2019","3068"
"2020","430"
"2021","6213"
"2022","3801"
"2024","5785"
"2027","3847"
"2030","3068"
"2031","430"
"2032","559"
"2033","2005"
"2035","120"
"2039","259"
"2043","3045"
"2044","2896"
"2046","7451"
"2052","7971"
"2054","3027"
"2056","3947"
"2060","6086"
"2062","2416"
"2064","398"
"2066","2425"
"2068","5769"
"2071","3068"
"2072","430"
"2075","7971"
"2078","1588"
"2080","5731"
"2082","5647"
"2084","127"
"2089","3947"
"2093","1644"
"2095","120"
"2098","7931"
"2101","6924"
"2104","1588"
"2106","5731"
"2107","3742"
"2110","3858"
"2111","2719"
"2115","2015"
"2117","8104"
"2119","1870"
"2122","6086"
"2124","2416"
"2126","120"
"2127","3045"
"2127","853"
"2128","2332"
"2130","802"
"2133","2029"
"2135","3205"
"2135","853"
"2136","7014"
"2138","559"
"2141","7069"
"2143","376"
"2144","854"
"2146","3068"
"2149","3254"
"2150","3205"
"2152","251"
"2153","1893"
"2155","1893"
"2158","7462"
"2160","6629"
"2162","7014"
"2165","5647"
"2168","127"
"2171","7093"
"2173","3117"
"2179","7014"
"2180","935"
"2183","6529"
"2186","127"
"2188","4503"
"2191","3068"
"2193","1893"
"2194","1931"
"2196","935"
"2199","1062"
"2202","6629"
"2206","2459"
"2210","3068"
"2212","8159"
"2214","1893"
"2218","4503"
"2221","7014"
"2225","4503"
"2229","8159"
"2231","7014"
"2233","3966"
"2234","2734"
"2237","6440"
"2238","5307"
"2241","3068"
"2242","559"
"2244","7014"
"2248","2734"
"2253","6440"
"2254","5307"
"2255","518"
"2258","3190"
"2263","7613"
"2269","3190"
"2270","2403"
"2271","7257"
"2274","6607"
"2281","8669"
"2285","4910"
"2289","7014"
"2290","559"
"2291","413"
"2292","1893"
"2294","251"
"2305","7704"
"2307","7014"
"2309","6965"
"2310","413"
"2311","1893"
"2313","251"
"2316","2026"
"2319","3068"
"2320","559"
"2322","7014"
"2323","335"
"2325","1893"
"2327","251"
"2330","559"
"2332","3045"
"2337","251"
"2338","8104"
"2341","559"
"2342","4100"
"2345","6213"
"2347","6963"
"2350","251"
"2351","1818"
"2352","6817"
"2357","127"
"2362","779"
"2365","127"
"2368","6475"
"2370","6310"
"2372","3947"
"2374","251"
"2375","1818"
"2378","3027"
"2379","3588"
"2381","5647"
"2383","127"
"2387","3254"
"2388","5414"
"2392","3581"
"2394","5128"
"2397","5110"
"2403","776"
"2405","7014"
"2406","559"
"2409","3068"
"2411","5771"
"2413","1419"
"2417","5375"
"2423","1644"
"2425","3117"
"2428","6440"
"2431","127"
"2433","5921"
"2435","6440"
"2439","5641"
"2445","5128"
"2448","5110"
"2451","776"
"2457","1961"
"2463","4672"
"2466","2026"
"2469","3068"
"2470","559"
"2473","3651"
"2475","2026"
"2476","7014"
"2480","5358"
"2483","7659"
"2486","3068"
"2487","7760"
"2489","226"
"2491","7014"
"2492","1115"
"2494","4672"
"2497","5221"
"2500","7014"
"2502","3318"
"2505","6440"
"2508","3068"
"2510","3427"
"2513","776"
"2515","5113"
"2518","6926"
"2520","5731"
"2522","7014"
"2523","3045"
"2525","802"
"2528","2029"
"2530","3205"
"2531","2585"
"2534","1129"
"2536","5892"
"2538","7121"
"2540","8034"
"2543","5892"
"2546","8034"
"2549","1121"
"2550","2585"
"2553","2585"
"2555","3205"
"2556","5897"
"2558","5897"
"2559","3205"
"2560","4232"
"2562","4232"
"2563","3205"
"2564","4967"
"2566","4967"
"2567","3205"
"2568","3929"
"2570","3929"
"2571","3947"
"2574","8147"
"2575","802"
"2577","8034"
"2580","259"
"2582","5711"
"2585","8034"
"2588","8145"
"2589","6741"
"2591","5711"
"2592","3205"
"2593","2989"
"2597","1"
"2601","3427"
"2603","168"
"2609","4735"
"2612","251"
"2613","8034"
"2615","3106"
"2619","1"
"2624","8610"
"2626","3658"
"2628","5748"
"2630","6741"
"2633","3205"
"2634","8423"
"2636","3913"
"2639","2794"
"2641","5178"
"2643","1270"
"2646","269"
"2648","8423"
"2650","5279"
"2652","3929"
"2653","559"
"2656","802"
"2657","5711"
"2659","6741"
"2660","8085"
"2662","6963"
"2664","802"
"2666","3929"
"2667","238"
"2670","565"
"2674","2026"
"2676","376"
"2679","6482"
"2683","3206"
"2686","2250"
"2687","3588"
"2688","7014"
"2691","5358"
"2692","7659"
"2694","3929"
"2695","7657"
"2697","7651"
"2699","120"
"2700","3045"
"2702","802"
"2703","5750"
"2706","3205"
"2708","1121"
"2710","7121"
"2712","8034"
"2713","8352"
"2715","430"
"2719","7896"
"2721","312"
"2722","2233"
"2723","8478"
"2725","1893"
"2726","3588"
"2727","7014"
"2728","2026"
"2731","8352"
"2733","1931"
"2737","3205"
"2739","1121"
"2742","7121"
"2744","8034"
"2745","583"
"2748","2490"
"2750","7121"
"2753","8034"
"2756","3068"
"2757","2088"
"2760","5612"
"2763","8435"
"2765","121"
"2768","3117"
"2770","430"
"2771","1254"
"2772","120"
"2775","1823"
"2777","430"
"2778","6213"
"2781","2145"
"2783","5347"
"2784","1254"
"2788","1288"
"2791","7121"
"2793","8034"
"2794","120"
"2797","3117"
"2801","1254"
"2803","121"
"2804","2421"
"2806","3967"
"2808","7970"
"2809","8141"
"2811","3205"
"2817","1823"
"2820","6754"
"2822","7121"
"2824","8034"
"2825","8352"
"2828","3117"
"2830","121"
"2831","310"
"2834","3205"
"2835","8352"
"2837","8083"
"2838","3967"
"2839","8141"
"2842","3205"
"2843","1121"
"2845","1323"
"2849","3117"
"2851","121"
"2852","2425"
"2854","8672"
"2855","8141"
"2856","3967"
"2857","7970"
"2858","8141"
"2861","4191"
"2863","8352"
"2864","2421"
"2866","8141"
"2867","3967"
"2868","2568"
"2869","8141"
"2871","3205"
"2872","583"
"2874","8352"
"2875","2421"
"2876","310"
"2878","3205"
"2879","583"
"2880","8083"
"2881","8141"
"2882","3967"
"2883","7651"
"2884","8141"
"2886","3205"
"2887","1121"
"2889","1323"
"2893","3117"
"2895","8352"
"2897","8672"
"2898","8141"
"2899","3967"
"2900","6240"
"2900","8147"
"2901","8141"
"2904","4191"
"2906","583"
"2907","2421"
"2908","8673"
"2909","8141"
"2911","3205"
"2912","7018"
"2914","583"
"2915","2421"
"2916","310"
"2918","3205"
"2919","7018"
"2920","8083"
"2921","8141"
"2922","3967"
"2923","2568"
"2923","6240"
"2924","8141"
"2926","3205"
"2927","1121"
"2929","1323"
"2933","3117"
"2935","583"
"2937","8672"
"2938","8141"
"2939","3967"
"2940","2568"
"2941","8141"
"2944","4191"
"2946","7018"
"2947","2421"
"2948","7657"
"2949","8141"
"2951","3205"
"2952","4111"
"2954","7018"
"2955","2421"
"2956","310"
"2958","3205"
"2959","4111"
"2960","8083"
"2961","8141"
"2962","3967"
"2963","705"
"2964","8141"
"2966","3205"
"2967","1121"
"2969","1323"
"2973","3117"
"2975","7018"
"2977","8672"
"2978","8141"
"2979","3967"
"2980","6235"
"2981","8141"
"2984","4191"
"2986","4111"
"2987","2421"
"2988","8141"
"2989","8346"
"2990","2568"
"2991","8141"
"2993","3205"
"2994","3382"
"2996","4111"
"2997","2421"
"2998","310"
"3000","3205"
"3001","3382"
"3002","8083"
"3003","8141"
"3004","3967"
"3005","7970"
"3006","8141"
"3008","3205"
"3009","1121"
"3011","1323"
"3015","3117"
"3017","4111"
"3019","8083"
"3020","3967"
"3020","8141"
"3021","8673"
"3023","2568"
"3024","8141"
"3027","4191"
"3029","3382"
"3030","2421"
"3032","3967"
"3033","8141"
"3034","8346"
"3035","8147"
"3036","8141"
"3039","3205"
"3040","2585"
"3042","3382"
"3043","2421"
"3044","310"
"3046","3205"
"3047","2585"
"3048","8083"
"3049","3967"
"3050","8141"
"3052","3205"
"3053","1121"
"3055","1323"
"3059","3117"
"3061","3382"
"3063","8672"
"3064","3967"
"3064","8141"
"3065","8346"
"3067","8147"
"3068","8141"
"3071","4191"
"3073","2585"
"3074","2421"
"3075","8346"
"3077","2568"
"3078","8141"
"3080","3205"
"3081","4968"
"3083","2585"
"3084","1980"
"3085","854"
"3086","430"
"3087","310"
"3089","3205"
"3089","853"
"3090","4968"
"3091","7969"
"3092","3967"
"3093","8141"
"3095","3205"
"3096","1121"
"3098","1323"
"3102","3117"
"3104","2585"
"3106","7969"
"3107","3967"
"3107","8141"
"3108","8346"
"3110","2568"
"3111","8141"
"3113","2585"
"3114","1980"
"3116","430"
"3122","430"
"3123","3947"
"3126","4968"
"3127","2421"
"3129","3967"
"3129","8141"
"3130","8084"
"3132","7651"
"3133","8141"
"3135","3205"
"3136","3929"
"3138","4968"
"3139","2421"
"3140","310"
"3142","3205"
"3143","3929"
"3144","7651"
"3145","3967"
"3145","8141"
"3146","8084"
"3148","8147"
"3149","8141"
"3151","3205"
"3152","1121"
"3154","1323"
"3158","3117"
"3160","4968"
"3162","8672"
"3163","3967"
"3163","8141"
"3164","8346"
"3166","8672"
"3167","8141"
"3170","4191"
"3172","3929"
"3173","2421"
"3175","3967"
"3175","8141"
"3176","8084"
"3178","8147"
"3179","8141"
"3181","3205"
"3183","1121"
"3186","7121"
"3188","8034"
"3189","5146"
"3190","559"
"3194","5162"
"3198","4639"
"3200","6093"
"3203","3027"
"3204","4480"
"3207","127"
"3210","3068"
"3212","779"
"3214","3929"
"3215","2421"
"3216","310"
"3218","3205"
"3219","5146"
"3220","2568"
"3221","3967"
"3221","8141"
"3222","8673"
"3224","2568"
"3225","8141"
"3227","3205"
"3228","1121"
"3230","1323"
"3234","3117"
"3236","3929"
"3238","7651"
"3239","3967"
"3239","8141"
"3240","7657"
"3242","7651"
"3243","8141"
"3246","4191"
"3248","5146"
"3250","2568"
"3251","3967"
"3252","8141"
"3253","1121"
"3255","5146"
"3256","3205"
"3257","8035"
"3258","2526"
"3260","3315"
"3267","120"
"3268","2490"
"3270","7231"
"3271","5921"
"3273","6440"
"3276","127"
"3278","1323"
"3280","3205"
"3285","1121"
"3287","430"
"3288","7200"
"3290","1323"
"3292","120"
"3294","2007"
"3296","2896"
"3299","3947"
"3301","802"
"3306","977"
"3309","3068"
"3310","559"
"3312","7307"
"3315","5769"
"3316","1777"
"3318","120"
"3322","1571"
"3324","1320"
"3324","7683"
"3327","3117"
"3331","3967"
"3333","6242"
"3334","8141"
"3337","5303"
"3340","776"
"3343","3117"
"3346","310"
"3347","3651"
"3348","834"
"3350","1121"
"3352","430"
"3354","935"
"3357","1323"
"3359","120"
"3362","3205"
"3367","1992"
"3370","1368"
"3374","5769"
"3375","582"
"3377","8034"
"3379","3068"
"3380","7200"
"3383","7451"
"3385","120"
"3387","7227"
"3390","776"
"3394","3336"
"3397","4284"
"3400","3820"
"3402","7535"
"3403","7451"
"3404","3117"
"3407","5162"
"3409","3068"
"3413","6213"
"3414","120"
"3417","776"
"3420","6087"
"3422","413"
"3424","3820"
"3427","3068"
"3428","559"
"3431","4229"
"3432","120"
"3436","1254"
"3439","6440"
"3442","127"
"3444","120"
"3445","5704"
"3446","929"
"3450","7431"
"3453","5775"
"3456","8064"
"3459","5162"
"3464","6213"
"3467","5146"
"3468","4672"
"3469","2580"
"3472","5869"
"3475","3068"
"3479","8435"
"3481","5146"
"3482","5146"
"3485","6662"
"3486","376"
"3488","8549"
"3491","1755"
"3493","5146"
"3494","1980"
"3496","430"
"3498","5146"
"3499","3205"
"3500","7969"
"3501","1121"
"3502","8035"
"3503","2526"
"3505","3315"
"3507","776"
"3510","7843"
"3511","6440"
"3512","430"
"3515","776"
"3517","4390"
"3519","2555"
"3521","430"
"3522","7200"
"3525","776"
"3530","7843"
"3533","1320"
"3535","7843"
"3537","1870"
"3540","776"
"3542","430"
"3543","559"
"3545","5146"
"3547","7093"
"3550","1320"
"3552","935"
"3554","6440"
"3557","776"
"3560","4390"
"3561","2555"
"3563","6440"
"3568","7843"
"3570","854"
"3572","776"
"3573","6213"
"3576","8392"
"3578","1613"
"3579","6086"
"3580","7064"
"3583","6213"
"3584","854"
"3586","8392"
"3589","3722"
"3591","1004"
"3593","2351"
"3595","3724"
"3604","6213"
"3608","753"
"3611","8392"
"3614","7969"
"3615","3967"
"3616","520"
"3618","7341"
"3621","2572"
"3622","520"
"3625","6967"
"3628","7970"
"3629","520"
"3631","6672"
"3634","6213"
"3637","8392"
"3641","520"
"3644","3615"
"3646","4605"
"3649","6607"
"3652","8392"
"3655","7760"
"3659","6654"
"3661","8482"
"3662","8145"
"3664","7992"
"3668","6213"
"3671","2009"
"3672","589"
"3676","935"
"3678","3999"
"3680","4325"
"3683","776"
"3685","7843"
"3687","1320"
"3691","7307"
"3693","2416"
"3695","8478"
"3696","8064"
"3699","3605"
"3704","776"
"3706","1478"
"3712","6965"
"3714","1285"
"3718","935"
"3719","413"
"3721","8392"
"3722","859"
"3725","1121"
"3728","802"
"3731","1121"
"3732","802"
"3739","2416"
"3742","1320"
"3743","8147"
"3749","935"
"3752","8392"
"3756","2421"
"3762","2145"
"3764","5347"
"3766","5775"
"3769","4327"
"3772","929"
"3775","4327"
"3779","7431"
"3782","127"
"3785","4327"
"3786","8147"
"3791","935"
"3797","2421"
"3799","3947"
"3805","3978"
"3808","398"
"3812","622"
"3821","402"
"3828","6213"
"3829","5146"
"3834","430"
"3835","6680"
"3838","6213"
"3842","3068"
"3843","559"
"3845","5146"
"3846","935"
"3851","1004"
"3854","8392"
"3859","7200"
"3860","6662"
"3862","6440"
"3864","2088"
"3865","1755"
"3868","2889"
"3869","929"
"3872","3947"
"3876","7651"
"3878","376"
"3881","802"
"3884","929"
"3888","1931"
"3889","2889"
"3890","8147"
"3892","376"
"3895","802"
"3897","5775"
"3901","8064"
"3903","7651"
"3905","2145"
"3908","5347"
"3910","2421"
"3911","2233"
"3912","2421"
"3915","6440"
"3919","776"
"3921","5750"
"3922","7651"
"3923","3117"
"3930","4305"
"3933","776"
"3934","705"
"3935","3117"
"3937","705"
"3938","3915"
"3940","3605"
"3942","3351"
"3946","6213"
"3949","4229"
"3951","5921"
"3953","6440"
"3956","127"
"3958","5146"
"3959","6213"
"3965","3068"
"3966","6680"
"3969","5146"
"3971","8337"
"3972","3967"
"3973","8141"
"3974","1121"
"3977","3999"
"3979","4325"
"3983","776"
"3985","5146"
"3987","935"
"3990","1121"
"3993","802"
"3996","1121"
"3997","802"
"4002","8392"
"4004","6440"
"4006","4325"
"4009","3999"
"4011","2889"
"4012","929"
"4015","929"
"4019","2889"
"4022","5775"
"4028","7430"
"4031","127"
"4034","935"
"4035","8147"
"4037","8147"
"4039","5146"
"4042","8392"
"4044","2145"
"4047","5347"
"4048","834"
"4049","430"
"4051","6680"
"4052","5146"
"4059","7651"
"4060","3117"
"4063","4325"
"4066","3999"
"4070","776"
"4071","8141"
"4073","8337"
"4074","3967"
"4075","8141"
"4077","5146"
"4078","2416"
"4081","8145"
"4082","2320"
"4084","6240"
"4084","7651"
"4085","3117"
"4088","2320"
"4090","2088"
"4091","3117"
"4095","4599"
"4098","7227"
"4099","8415"
"4101","1234"
"4104","699"
"4106","8064"
"4108","6605"
"4111","1653"
"4115","776"
"4116","705"
"4117","3117"
"4119","705"
"4120","3915"
"4123","6106"
"4124","3117"
"4125","935"
"4126","5146"
"4128","8035"
"4130","2526"
"4132","3315"
"4134","1121"
"4136","5146"
"4138","5146"
"4139","802"
"4142","7969"
"4143","802"
"4146","1121"
"4151","8392"
"4152","1992"
"4155","2416"
"4158","4327"
"4162","929"
"4165","4327"
"4169","7431"
"4171","7430"
"4174","776"
"4177","4327"
"4180","5775"
"4183","4327"
"4185","6833"
"4188","3671"
"4192","935"
"4194","5146"
"4197","8392"
"4198","8147"
"4200","8147"
"4203","1320"
"4204","834"
"4207","7307"
"4209","2416"
"4214","935"
"4216","935"
"4217","2145"
"4219","5347"
"4222","1320"
"4224","430"
"4226","6680"
"4230","3068"
"4233","5462"
"4236","3999"
"4238","705"
"4239","3117"
"4242","776"
"4245","4325"
"4246","7235"
"4249","5375"
"4251","8392"
"4256","7311"
"4259","776"
"4262","4325"
"4263","1396"
"4266","7235"
"4267","3966"
"4270","776"
"4273","8392"
"4274","3212"
"4277","6440"
"4280","4325"
"4283","4325"
"4284","1396"
"4285","3966"
"4286","3966"
"4288","776"
"4292","1364"
"4293","2022"
"4296","8478"
"4299","8064"
